DATE,TIME,Load_zone,Real_time_price,Day_ahead_price,BCK_UNIT2,JAY_UNIT1,JAY_UNIT2,TAV_UNIT1,TAV_UNIT2,ROW_UNIT1
20220913,800,LZ_HOUSTON,990.76,55.91,5.983,7.095,4.775,5.266,3.091,3.002
20220913,900,LZ_HOUSTON,75.37,55.95,90.104,87.758,78.177,73.815,45.517,49
20220913,1000,LZ_HOUSTON,227.64,57.64,177.053,172.027,145.14,119.328,73.749,85.343
20220913,1100,LZ_HOUSTON,79.52,65.15,182.071,179.5,162.312,130.651,94.739,103.524
20220913,1200,LZ_HOUSTON,94.77,74.93,195.946,149.576,150.118,136.765,91.321,89.42
20220913,1300,LZ_HOUSTON,68.17,82.75,197.04,149.866,147.191,138.815,87.763,104.216
20220913,1400,LZ_HOUSTON,83.51,93.64,182.404,168.758,140.936,123.15,88.609,99.914
20220913,1500,LZ_HOUSTON,59.26,106.76,198.885,177.831,149.114,129.656,85.757,95.684
20220913,1600,LZ_HOUSTON,68.63,111.51,198.258,165.637,153.603,143.415,85.435,102.191
20220913,1700,LZ_HOUSTON,76.79,96.63,188.09,152.845,154.188,121.23,79.653,94.082
20220913,1800,LZ_HOUSTON,57.86,100.25,148.935,138.074,127.5,100.029,66.429,80.537
20220913,1900,LZ_HOUSTON,59.80,105.8,67.231,70.09,48.376,44.582,34.008,29.829
20220913,2000,LZ_HOUSTON,60.14,74.72,0,0,0,0,0,0
20220913,2100,LZ_HOUSTON,68.88,64.72,0,0,0,0,0,0
20220913,2200,LZ_HOUSTON,191.52,53.97,0,0,0,0,0,0
20220913,2300,LZ_HOUSTON,66.94,51.21,0,0,0,0,0,0
20220914,0,LZ_HOUSTON,119.45,51.15,0,0,0,0,0,0
20220914,100,LZ_HOUSTON,56.78,49.9,0,0,0,0,0,0
20220914,200,LZ_HOUSTON,42.27,46.03,0,0,0,0,0,0
20220914,300,LZ_HOUSTON,28.85,45.67,0,0,0,0,0,0
20220914,400,LZ_HOUSTON,28.11,46.92,0,0,0,0,0,0
20220914,500,LZ_HOUSTON,26.73,51.36,0,0,0,0,0,0
20220914,600,LZ_HOUSTON,24.68,55.95,0,0,0,0,0,0
20220914,700,LZ_HOUSTON,31.13,55.97,0,0,0,0,0,0
20220914,800,LZ_HOUSTON,45.58,55.89,7.783,5.605,4.501,4.048,3.276,3.255
20220914,900,LZ_HOUSTON,65.86,56.28,106.825,105.892,75.33,68.606,41.921,50.888
20220914,1000,LZ_HOUSTON,36.91,56.19,191.224,163.722,154.368,125.43,82.47,101.847
20220914,1100,LZ_HOUSTON,44.02,58.61,221.3,172.548,171.8,136.177,91.318,103.164
20220914,1200,LZ_HOUSTON,54.38,63.19,210.991,172.969,155.84,144.65,86.245,102.978
20220914,1300,LZ_HOUSTON,89.92,70,197.946,163.229,150.744,141.384,94.37,104.549
20220914,1400,LZ_HOUSTON,54.70,73.76,203.851,164.262,159.638,125.87,92.345,99.439
20220914,1500,LZ_HOUSTON,59.13,78.59,212.611,169.589,171.8,140.795,92.485,98.538
20220914,1600,LZ_HOUSTON,71.21,87.5,215.422,167.016,155.332,133.539,84.785,99.648
20220914,1700,LZ_HOUSTON,65.76,78.52,179.503,155.43,154.509,120.724,78.764,95.629
20220914,1800,LZ_HOUSTON,72.48,85.06,160.407,141.825,148.63,111.496,74.995,87.51
20220914,1900,LZ_HOUSTON,49.52,91.48,71.975,58.861,51.277,53.613,32.944,31.904
20220914,2000,LZ_HOUSTON,54.86,69.97,0,0,0,0,0,0
20220914,2100,LZ_HOUSTON,53.57,63.83,0,0,0,0,0,0
20220914,2200,LZ_HOUSTON,105.42,57.09,0,0,0,0,0,0
20220914,2300,LZ_HOUSTON,61.51,55.71,0,0,0,0,0,0
20220915,0,LZ_HOUSTON,50.88,58.06,0,0,0,0,0,0
20220915,100,LZ_HOUSTON,43.32,50.97,0,0,0,0,0,0
20220915,200,LZ_HOUSTON,56.92,47.29,0,0,0,0,0,0
20220915,300,LZ_HOUSTON,49.46,45.76,0,0,0,0,0,0
20220915,400,LZ_HOUSTON,43.49,47.3,0,0,0,0,0,0
20220915,500,LZ_HOUSTON,50.51,51.88,0,0,0,0,0,0
20220915,600,LZ_HOUSTON,54.42,57.8,0,0,0,0,0,0
20220915,700,LZ_HOUSTON,53.46,60.74,0,0,0,0,0,0
20220915,800,LZ_HOUSTON,55.76,56.63,5.609,5.772,4.989,4.281,2.854,3.018
20220915,900,LZ_HOUSTON,55.03,56.93,101.945,87.367,83.784,73.047,44.203,51.037
20220915,1000,LZ_HOUSTON,49.17,57.41,161.792,138.817,159.571,117.835,80.934,81.352
20220915,1100,LZ_HOUSTON,26.98,61.6,190.694,163.835,165.363,118.869,93.162,95.462
20220915,1200,LZ_HOUSTON,27.45,65.74,172.668,170.77,150.951,126.76,86.69,104.591
20220915,1300,LZ_HOUSTON,50.68,72,184.154,172.571,156.788,123.22,96.65,106.15
20220915,1400,LZ_HOUSTON,51.62,77.29,194.497,163.178,153.24,134.927,81.325,92.249
20220915,1500,LZ_HOUSTON,47.32,84.55,189.39,179.5,158.152,135.337,92.293,101.122
20220915,1600,LZ_HOUSTON,45.88,91.09,194.755,168.807,166.464,128.809,92.96,107.259
20220915,1700,LZ_HOUSTON,69.53,85.27,179.3,137.696,166.149,128.521,78.041,91.8
20220915,1800,LZ_HOUSTON,82.28,92.59,147.901,132.618,137.839,118.009,78.916,82.348
20220915,1900,LZ_HOUSTON,51.25,93.87,70.511,65.502,57.202,42.938,33.739,35.072
20220915,2000,LZ_HOUSTON,46.48,69.41,0,0,0,0,0,0
20220915,2100,LZ_HOUSTON,56.81,62.04,0,0,0,0,0,0
20220915,2200,LZ_HOUSTON,119.29,57.93,0,0,0,0,0,0
20220915,2300,LZ_HOUSTON,58.52,54.7,0,0,0,0,0,0
20220916,0,LZ_HOUSTON,76.02,53.85,0,0,0,0,0,0
20220916,100,LZ_HOUSTON,47.50,49.19,0,0,0,0,0,0
20220916,200,LZ_HOUSTON,69.78,47.87,0,0,0,0,0,0
20220916,300,LZ_HOUSTON,60.49,42.68,0,0,0,0,0,0
20220916,400,LZ_HOUSTON,53.66,44.09,0,0,0,0,0,0
20220916,500,LZ_HOUSTON,65.70,51.07,0,0,0,0,0,0
20220916,600,LZ_HOUSTON,74.89,57.46,0,0,0,0,0,0
20220916,700,LZ_HOUSTON,67.22,57.4,0,0,0,0,0,0
20220916,800,LZ_HOUSTON,70.06,56.19,6.707,3.558,5.136,0.038,0.03,0.244
20220916,900,LZ_HOUSTON,66.12,57.63,79.467,83.073,81.294,6.26,4.97,46.794
20220916,1000,LZ_HOUSTON,64.10,61.03,172.054,155.799,142.352,122.187,69.64,79.376
20220916,1100,LZ_HOUSTON,46.98,58.75,184.591,167.648,147.567,126.789,94.534,94.513
20220916,1200,LZ_HOUSTON,50.81,69.21,97.848,91.38,89.187,77.147,56.281,52.809
20220916,1300,LZ_HOUSTON,51.48,75.34,123.484,107.721,98.761,124.569,81.87,69.442
20220916,1400,LZ_HOUSTON,48.66,89.22,150.675,119.428,128.588,123.314,82.971,94.99
20220916,1500,LZ_HOUSTON,55.84,97.48,173.958,176.857,156.77,124.252,93.574,94.206
20220916,1600,LZ_HOUSTON,49.12,97.55,178.969,175.546,126.961,108.376,82.294,86.068
20220916,1700,LZ_HOUSTON,49.97,84.93,167.449,162.964,154.331,131.035,84.437,86.501
20220916,1800,LZ_HOUSTON,67.32,82.86,150.544,144.77,130.942,107.708,70.016,79.58
20220916,1900,LZ_HOUSTON,65.57,80.5,54.956,62.518,48.529,44.956,24.49,33.268
20220916,2000,LZ_HOUSTON,67.17,67.37,0,0,0,0,0,0
20220916,2100,LZ_HOUSTON,81.94,61.13,0,0,0,0,0,0
20220916,2200,LZ_HOUSTON,129.98,56.76,0,0,0,0,0,0
20220916,2300,LZ_HOUSTON,61.52,56.72,0,0,0,0,0,0
20220917,0,LZ_HOUSTON,56.98,56.99,0,0,0,0,0,0
20220917,100,LZ_HOUSTON,55.94,52.24,0,0,0,0,0,0
20220917,200,LZ_HOUSTON,45.79,48.76,0,0,0,0,0,0
20220917,300,LZ_HOUSTON,43.87,45.02,0,0,0,0,0,0
20220917,400,LZ_HOUSTON,32.60,44.26,0,0,0,0,0,0
20220917,500,LZ_HOUSTON,36.17,46.69,0,0,0,0,0,0
20220917,600,LZ_HOUSTON,35.18,51.62,0,0,0,0,0,0
20220917,700,LZ_HOUSTON,33.61,53.2,0,0,0,0,0,0
20220917,800,LZ_HOUSTON,35.29,55.61,4.757,5.364,5.437,3.716,2.61,3.076
20220917,900,LZ_HOUSTON,31.75,51.29,82.314,75.83,74.263,61.514,40.664,45.313
20220917,1000,LZ_HOUSTON,38.21,56.49,157.215,158.11,155.163,111.726,72.147,90.78
20220917,1100,LZ_HOUSTON,42.98,59.32,160.987,146.796,131.692,102.933,73.572,47.436
20220917,1200,LZ_HOUSTON,45.97,64.6,193.977,157.469,156.912,118.951,80.495,89.974
20220917,1300,LZ_HOUSTON,43.38,68.69,184.296,170.925,160.89,127.518,83.822,94.828
20220917,1400,LZ_HOUSTON,42.14,73.59,165.574,152.833,141.235,129.837,80.176,80.223
20220917,1500,LZ_HOUSTON,45.79,79.89,161.125,158.224,148.58,120.887,83.471,90.641
20220917,1600,LZ_HOUSTON,48.17,87.19,154.224,158.235,134.827,116.339,78.007,90.794
20220917,1700,LZ_HOUSTON,55.47,83.99,171.474,135.249,163.206,115.416,78.328,87.582
20220917,1800,LZ_HOUSTON,65.30,79.08,136.24,128.516,109.756,109.739,65.213,84.769
20220917,1900,LZ_HOUSTON,69.85,80.16,60.867,62.458,64.916,41.924,28.794,31.652
20220917,2000,LZ_HOUSTON,67.92,65.76,0,0,0,0,0,0
20220917,2100,LZ_HOUSTON,68.07,59.87,0,0,0,0,0,0
20220917,2200,LZ_HOUSTON,79.54,54.34,0,0,0,0,0,0
20220917,2300,LZ_HOUSTON,66.18,53.76,0,0,0,0,0,0
20220918,0,LZ_HOUSTON,64.06,55.64,0,0,0,0,0,0
20220918,100,LZ_HOUSTON,57.66,51.85,0,0,0,0,0,0
20220918,200,LZ_HOUSTON,32.37,49.33,0,0,0,0,0,0
20220918,300,LZ_HOUSTON,37.40,46.28,0,0,0,0,0,0
20220918,400,LZ_HOUSTON,36.48,45.44,0,0,0,0,0,0
20220918,500,LZ_HOUSTON,31.68,46.55,0,0,0,0,0,0
20220918,600,LZ_HOUSTON,34.29,47.3,0,0,0,0,0,0
20220918,700,LZ_HOUSTON,36.41,47.6,0,0,0,0,0,0
20220918,800,LZ_HOUSTON,44.31,50.18,1.538,1.404,1.233,0.544,0.49,0.315
20220918,900,LZ_HOUSTON,48.75,53.97,96.594,89.081,69.271,24.767,18.826,12.75
20220918,1000,LZ_HOUSTON,48.07,56.2,79.891,84.493,74.821,111.277,69.693,82.83
20220918,1100,LZ_HOUSTON,58.40,59.78,143.766,131.429,124.318,126.891,76.117,96.805
20220918,1200,LZ_HOUSTON,56.60,66.64,121.588,105.894,102.774,124.813,82.016,94.963
20220918,1300,LZ_HOUSTON,52.10,72.62,148.478,148.845,127.922,108.898,80.392,89.97
20220918,1400,LZ_HOUSTON,54.33,79.29,178.509,170.25,150.689,129.232,88.654,94.952
20220918,1500,LZ_HOUSTON,52.12,96.02,176.891,176.176,143.97,121.896,80.742,87.603
20220918,1600,LZ_HOUSTON,55.28,102.63,172.309,154.608,151.95,123.374,82.293,92.778
20220918,1700,LZ_HOUSTON,52.96,102.35,153.275,155.725,141.526,125.539,79.601,23.488
20220918,1800,LZ_HOUSTON,47.96,117.17,144.003,123.501,134.61,104.993,62.508,70.589
20220918,1900,LZ_HOUSTON,52.19,118.29,47.771,49.624,37.615,32.75,17.084,27.075
20220918,2000,LZ_HOUSTON,56.13,74.62,0,0,0,0,0,0
20220918,2100,LZ_HOUSTON,69.48,62.1,0,0,0,0,0,0
20220918,2200,LZ_HOUSTON,81.49,56.44,0,0,0,0,0,0
20220918,2300,LZ_HOUSTON,61.73,52.51,0,0,0,0,0,0
20220919,0,LZ_HOUSTON,75.96,54.31,0,0,0,0,0,0
20220919,100,LZ_HOUSTON,72.04,51.84,0,0,0,0,0,0
20220919,200,LZ_HOUSTON,50.82,48.59,0,0,0,0,0,0
20220919,300,LZ_HOUSTON,44.44,45.45,0,0,0,0,0,0
20220919,400,LZ_HOUSTON,35.22,46.93,0,0,0,0,0,0
20220919,500,LZ_HOUSTON,27.03,51.36,0,0,0,0,0,0
20220919,600,LZ_HOUSTON,19.38,57.29,0,0,0,0,0,0
20220919,700,LZ_HOUSTON,24.03,60.34,0,0,0,0,0,0
20220919,800,LZ_HOUSTON,24.35,60.61,4.176,4.931,5.194,0.404,0.258,3.712
20220919,900,LZ_HOUSTON,31.55,58.99,93.675,79.004,79.207,14.955,9.349,51.761
20220919,1000,LZ_HOUSTON,26.17,62.1,145.327,152.887,138.421,103.697,75.427,86.43
20220919,1100,LZ_HOUSTON,25.24,70.65,134.464,116.034,110.498,130.01,82.55,88.184
20220919,1200,LZ_HOUSTON,25.87,81.17,173.884,153.968,154.176,126.738,80.686,90.495
20220919,1300,LZ_HOUSTON,29.40,106.51,162.4,150.813,140.41,115.44,79.462,91.921
20220919,1400,LZ_HOUSTON,25.16,127.52,164.384,142.986,145.777,120.135,81.085,83.624
20220919,1500,LZ_HOUSTON,41.03,171.29,167.618,168.985,131.447,113.998,75.875,79.81
20220919,1600,LZ_HOUSTON,45.44,191.41,116.919,99.7,96.915,91.431,58.251,50.185
20220919,1700,LZ_HOUSTON,45.50,144,74.827,60.41,60.414,79.094,51.849,43.2
20220919,1800,LZ_HOUSTON,44.16,158.03,100.865,92.573,86.708,77.873,55.254,46.244
20220919,1900,LZ_HOUSTON,48,152.01,52.497,40.939,39.4,40.147,26.5,27.571
20220919,2000,LZ_HOUSTON,41.29,80.73,0,0,0,0,0,0
20220919,2100,LZ_HOUSTON,40,68.25,0,0,0,0,0,0
20220919,2200,LZ_HOUSTON,43.66,62.51,0,0,0,0,0,0
20220919,2300,LZ_HOUSTON,32.76,54.45,0,0,0,0,0,0
20220920,0,LZ_HOUSTON,36.06,53.04,0,0,0,0,0,0
20220920,100,LZ_HOUSTON,35.92,50.76,0,0,0,0,0,0
20220920,200,LZ_HOUSTON,44.11,44.67,0,0,0,0,0,0
20220920,300,LZ_HOUSTON,43.29,42.6,0,0,0,0,0,0
20220920,400,LZ_HOUSTON,34.59,42.62,0,0,0,0,0,0
20220920,500,LZ_HOUSTON,33.02,44.58,0,0,0,0,0,0
20220920,600,LZ_HOUSTON,33.97,51.28,0,0,0,0,0,0
20220920,700,LZ_HOUSTON,36.76,53.31,0,0,0,0,0,0
20220920,800,LZ_HOUSTON,49.94,53.3,0.414,0.423,0.342,0.284,0.168,0.212
20220920,900,LZ_HOUSTON,54.14,55.02,17.972,15.036,14.444,9.172,6.327,9.427
20220920,1000,LZ_HOUSTON,113.22,66.25,75.393,63.082,68.394,43.658,29.747,40.547
20220920,1100,LZ_HOUSTON,98.62,70.62,172.885,168.064,164.228,70.425,46.167,101.746
20220920,1200,LZ_HOUSTON,155.37,85.11,185.864,179.5,167.925,133.666,87.639,101.59
20220920,1300,LZ_HOUSTON,101,103.47,189.038,155.891,161.567,127.594,90.387,86.298
20220920,1400,LZ_HOUSTON,74.45,129.49,161.76,162.015,169.54,133.268,89.223,98.599
20220920,1500,LZ_HOUSTON,63.08,165.23,168.873,169.74,171.8,127.526,91.015,97.264
20220920,1600,LZ_HOUSTON,59.88,185.08,189.426,164.422,143.531,129.38,80.989,93.88
20220920,1700,LZ_HOUSTON,55.65,160.78,157.302,165.155,150.095,122.785,79.082,90.797
20220920,1800,LZ_HOUSTON,55.40,166.38,141.744,120.105,124.357,115.691,72.467,54.569
20220920,1900,LZ_HOUSTON,57.35,143.52,36.727,33.691,34.968,37.737,23.766,29.318
20220920,2000,LZ_HOUSTON,46.84,77.91,0,0,0,0,0,0
20220920,2100,LZ_HOUSTON,59.78,64.63,0,0,0,0,0,0
20220920,2200,LZ_HOUSTON,618.20,57.08,0,0,0,0,0,0
20220920,2300,LZ_HOUSTON,74.72,51.3,0,0,0,0,0,0
20220921,0,LZ_HOUSTON,63.82,49.97,0,0,0,0,0,0
20220921,100,LZ_HOUSTON,61.55,48.69,0,0,0,0,0,0
20220921,200,LZ_HOUSTON,50.13,43.37,0,0,0,0,0,0
20220921,300,LZ_HOUSTON,45.66,41.75,0,0,0,0,0,0
20220921,400,LZ_HOUSTON,40.21,41.93,0,0,0,0,0,0
20220921,500,LZ_HOUSTON,41.31,45.09,0,0,0,0,0,0
20220921,600,LZ_HOUSTON,41.04,49.33,0,0,0,0,0,0
20220921,700,LZ_HOUSTON,38.98,50.52,0,0,0,0,0,0
20220921,800,LZ_HOUSTON,36.27,50.35,5.391,5.293,5.228,3.524,2.968,2.546
20220921,900,LZ_HOUSTON,47.42,52.73,89.525,82.373,89.284,64.47,44.21,49.805
20220921,1000,LZ_HOUSTON,54.85,59.58,170.927,145.992,143.75,115.848,74.669,82.251
20220921,1100,LZ_HOUSTON,70.11,69.86,187.733,149.074,163.605,129.924,94.289,90.853
20220921,1200,LZ_HOUSTON,49.76,81.38,182.028,159.296,159.938,137.308,93.252,97.633
20220921,1300,LZ_HOUSTON,54.46,98.06,203.009,179.5,152.151,135.915,86.54,104.859
20220921,1400,LZ_HOUSTON,47.09,128.61,186.523,162.586,143.417,125.72,94.07,94.142
20220921,1500,LZ_HOUSTON,60.67,176.68,193.697,159.02,146.721,134.781,89.872,96.746
20220921,1600,LZ_HOUSTON,67.25,191.74,173.912,168.89,149.69,132.688,87.574,100.725
20220921,1700,LZ_HOUSTON,54.61,184.91,166.577,169.934,142.404,125.937,79.909,94.215
20220921,1800,LZ_HOUSTON,59.86,228.11,140.554,121.685,127.983,106.73,66.683,76.563
20220921,1900,LZ_HOUSTON,57.63,216.87,51.634,47.549,44.056,34.915,19.623,23.965
20220921,2000,LZ_HOUSTON,64.85,81.72,0,0,0,0,0,0
20220921,2100,LZ_HOUSTON,54.42,65.21,0,0,0,0,0,0
20220921,2200,LZ_HOUSTON,54.31,61.92,0,0,0,0,0,0
20220921,2300,LZ_HOUSTON,50.64,55.11,0,0,0,0,0,0
20220922,0,LZ_HOUSTON,48.39,47.49,0,0,0,0,0,0
20220922,100,LZ_HOUSTON,43.90,46.71,0,0,0,0,0,0
20220922,200,LZ_HOUSTON,52.10,42.31,0,0,0,0,0,0
20220922,300,LZ_HOUSTON,41.38,40.12,0,0,0,0,0,0
20220922,400,LZ_HOUSTON,22.40,40.81,0,0,0,0,0,0
20220922,500,LZ_HOUSTON,22.23,44.52,0,0,0,0,0,0
20220922,600,LZ_HOUSTON,26.40,52.21,0,0,0,0,0,0
20220922,700,LZ_HOUSTON,51.88,52.88,0,0,0,0,0,0
20220922,800,LZ_HOUSTON,48.44,51.68,4.717,3.483,4.06,3.786,2.014,2.834
20220922,900,LZ_HOUSTON,57.59,52.44,94.195,84.628,69.406,58.306,39.904,43.501
20220922,1000,LZ_HOUSTON,53.16,63.95,172.712,155.594,156.34,117.017,86.266,87.715
20220922,1100,LZ_HOUSTON,43.90,71.59,207.216,170.627,161.24,139.31,91.645,96.745
20220922,1200,LZ_HOUSTON,40.34,84.36,189.074,172.539,164.368,134.832,90.515,104.17
20220922,1300,LZ_HOUSTON,43.93,121.27,177.543,160.793,156.862,131.01,93.168,94.634
20220922,1400,LZ_HOUSTON,53.56,181.97,198.09,179.5,151.993,120.858,92.786,94.952
20220922,1500,LZ_HOUSTON,73.94,256.3,177.364,178.713,162.228,127.786,87.499,92.321
20220922,1600,LZ_HOUSTON,81.27,278.61,195.936,173.493,161.034,124.425,86.296,91.791
20220922,1700,LZ_HOUSTON,79.22,236.6,173.607,156.423,142.386,117.73,80.1,88.323
20220922,1800,LZ_HOUSTON,75.03,299.09,140.538,122.273,112.791,94.837,63.94,70.894
20220922,1900,LZ_HOUSTON,73.83,252.91,37.796,37.392,35.092,28.156,19.749,20.067
20220922,2000,LZ_HOUSTON,60.01,99.51,0,0,0,0,0,0
20220922,2100,LZ_HOUSTON,75.42,74.82,0,0,0,0,0,0
20220922,2200,LZ_HOUSTON,289.15,65.63,0,0,0,0,0,0
20220922,2300,LZ_HOUSTON,75.11,57.18,0,0,0,0,0,0
20220923,0,LZ_HOUSTON,47.26,51.7,0,0,0,0,0,0
20220923,100,LZ_HOUSTON,54.37,45.44,0,0,0,0,0,0
20220923,200,LZ_HOUSTON,16.73,43.44,0,0,0,0,0,0
20220923,300,LZ_HOUSTON,-0.84,42.83,0,0,0,0,0,0
20220923,400,LZ_HOUSTON,-14.39,42.84,0,0,0,0,0,0
20220923,500,LZ_HOUSTON,-20.64,44.96,0,0,0,0,0,0
20220923,600,LZ_HOUSTON,-24.89,49.38,0,0,0,0,0,0
20220923,700,LZ_HOUSTON,-20.63,47.36,0,0,0,0,0,0
20220923,800,LZ_HOUSTON,-15.35,45.75,4.249,4.507,3.718,2.506,1.969,2.972
20220923,900,LZ_HOUSTON,-3.50,44.49,91.51,93.704,77.94,59.745,41.087,45.464
20220923,1000,LZ_HOUSTON,2.78,60,163.561,158.458,139.973,107.805,72.595,85.364
20220923,1100,LZ_HOUSTON,21.12,68.86,177.196,161.18,155.587,132.445,85.145,95.569
20220923,1200,LZ_HOUSTON,47.31,81.17,173.467,164.703,161.275,128.841,84.253,88.039
20220923,1300,LZ_HOUSTON,45.77,88.9,174.103,169.324,145.03,125.5,80.348,87.301
20220923,1400,LZ_HOUSTON,143.23,96.07,151.158,167.814,163.316,122.589,74.087,89.458
20220923,1500,LZ_HOUSTON,475.18,124.96,178.137,145.581,151.907,127.956,80.448,99.221
20220923,1600,LZ_HOUSTON,445.11,126.99,171.251,178.768,153.742,132.935,80.366,88.61
20220923,1700,LZ_HOUSTON,62.94,109.3,165.094,156.442,139.877,119.625,77.603,88.321
20220923,1800,LZ_HOUSTON,56.26,121.85,133.304,135.711,135.57,100.81,72.684,68.932
20220923,1900,LZ_HOUSTON,61.05,118.66,46.329,35.592,37.873,28.151,21.367,19.826
20220923,2000,LZ_HOUSTON,47.72,68.97,0,0,0,0,0,0
20220923,2100,LZ_HOUSTON,52.38,60.53,0,0,0,0,0,0
20220923,2200,LZ_HOUSTON,99.12,59.46,0,0,0,0,0,0
20220923,2300,LZ_HOUSTON,60.71,51.93,0,0,0,0,0,0
20220924,0,LZ_HOUSTON,59.37,47.28,0,0,0,0,0,0
20220924,100,LZ_HOUSTON,55.51,45.52,0,0,0,0,0,0
20220924,200,LZ_HOUSTON,51.21,40.32,0,0,0,0,0,0
20220924,300,LZ_HOUSTON,69.09,35.64,0,0,0,0,0,0
20220924,400,LZ_HOUSTON,153.47,35.07,0,0,0,0,0,0
20220924,500,LZ_HOUSTON,38.62,34.88,0,0,0,0,0,0
20220924,600,LZ_HOUSTON,23.37,35.48,0,0,0,0,0,0
20220924,700,LZ_HOUSTON,22.76,38.1,0,0,0,0,0,0
20220924,800,LZ_HOUSTON,15.07,42.6,0.765,0.73,0.64,0.47,0.229,0.274
20220924,900,LZ_HOUSTON,22.90,38.81,23.438,21.436,19.62,11.513,7.913,8.721
20220924,1000,LZ_HOUSTON,24.18,46.82,162.446,141.325,135.445,63.689,46.008,43.936
20220924,1100,LZ_HOUSTON,46.53,50.67,196.739,179.5,154.815,119.361,85.527,95.599
20220924,1200,LZ_HOUSTON,40.40,58.07,168.372,168.719,148.668,121.397,90.471,96.409
20220924,1300,LZ_HOUSTON,34.14,64.21,176.751,153.003,153.639,143.491,89.53,89.351
20220924,1400,LZ_HOUSTON,40.78,74.19,153.28,153.892,156.114,134.771,82.45,92.144
20220924,1500,LZ_HOUSTON,36.76,80.83,50.654,44.939,43.294,128.829,87.151,87.571
20220924,1600,LZ_HOUSTON,41.79,90.71,117.929,125.512,111.855,92.719,57.799,90.249
20220924,1700,LZ_HOUSTON,109.81,88.62,149.871,153.559,132.974,115.09,73.904,21.77
20220924,1800,LZ_HOUSTON,68.95,99.48,137.742,120.982,110.845,92.644,64.917,71.902
20220924,1900,LZ_HOUSTON,202.70,89.02,41.043,34.051,38.18,38.542,24.315,27.496
20220924,2000,LZ_HOUSTON,52.97,58.72,0,0,0,0,0,0
20220924,2100,LZ_HOUSTON,53.07,49.37,0,0,0,0,0,0
20220924,2200,LZ_HOUSTON,55.28,46.83,0,0,0,0,0,0
20220924,2300,LZ_HOUSTON,47.58,43.01,0,0,0,0,0,0
20220925,0,LZ_HOUSTON,40.03,42.64,0,0,0,0,0,0
20220925,100,LZ_HOUSTON,28.91,41.3,0,0,0,0,0,0
20220925,200,LZ_HOUSTON,37.57,38.16,0,0,0,0,0,0
20220925,300,LZ_HOUSTON,34.70,36.43,0,0,0,0,0,0
20220925,400,LZ_HOUSTON,33.10,36.49,0,0,0,0,0,0
20220925,500,LZ_HOUSTON,26.28,37.65,0,0,0,0,0,0
20220925,600,LZ_HOUSTON,22.59,38,0,0,0,0,0,0
20220925,700,LZ_HOUSTON,29.80,39.49,0,0,0,0,0,0
20220925,800,LZ_HOUSTON,35.59,38.83,2.229,2.14,1.595,1.936,1.037,2.606
20220925,900,LZ_HOUSTON,46.72,40.17,90.677,79.728,74.791,63.708,41.424,46.739
20220925,1000,LZ_HOUSTON,39.88,48.34,160.407,134.171,156.254,114.294,79.051,66.976
20220925,1100,LZ_HOUSTON,31.77,51.65,178.028,173.927,146.03,119.544,79.13,89.322
20220925,1200,LZ_HOUSTON,32.50,59.78,183.974,159.587,153.875,133.421,91.76,91.888
20220925,1300,LZ_HOUSTON,35.15,67.02,179.09,151.895,164.408,123.431,88.063,97.245
20220925,1400,LZ_HOUSTON,25.64,66.97,188.457,151.039,136.824,124.864,85.198,89.271
20220925,1500,LZ_HOUSTON,26.70,72.03,190.878,160.622,141.804,74.045,58.23,90.522
20220925,1600,LZ_HOUSTON,29.96,82.39,192.736,152.763,156.051,108.971,83.468,89.568
20220925,1700,LZ_HOUSTON,32.13,85.11,172.498,164.329,144.659,117.063,78.695,82.281
20220925,1800,LZ_HOUSTON,35.49,88.85,142.496,125.206,113.805,101.28,65.675,66.429
20220925,1900,LZ_HOUSTON,29.58,87.04,40.925,43.675,40.009,34.391,20.096,21.862
20220925,2000,LZ_HOUSTON,25.99,68.4,0,0,0,0,0,0
20220925,2100,LZ_HOUSTON,42.41,56.33,0,0,0,0,0,0
20220925,2200,LZ_HOUSTON,196.24,50.09,0,0,0,0,0,0
20220925,2300,LZ_HOUSTON,82.77,44.23,0,0,0,0,0,0
20220926,0,LZ_HOUSTON,57.15,43.38,0,0,0,0,0,0
20220926,100,LZ_HOUSTON,55.28,41.27,0,0,0,0,0,0
20220926,200,LZ_HOUSTON,28.92,37.57,0,0,0,0,0,0
20220926,300,LZ_HOUSTON,21.53,34.97,0,0,0,0,0,0
20220926,400,LZ_HOUSTON,-1.89,34.98,0,0,0,0,0,0
20220926,500,LZ_HOUSTON,15.79,36.04,0,0,0,0,0,0
20220926,600,LZ_HOUSTON,24.19,40.86,0,0,0,0,0,0
20220926,700,LZ_HOUSTON,32.63,41.38,0,0,0,0,0,0
20220926,800,LZ_HOUSTON,32.17,38.01,5.293,3.696,3.199,2.351,1.753,1.961
20220926,900,LZ_HOUSTON,39.54,35.78,83.196,93.307,79.944,62.772,41.112,43.239
20220926,1000,LZ_HOUSTON,33.48,43.02,173.93,163.794,139.961,112.078,78.274,82.992
20220926,1100,LZ_HOUSTON,28.12,49.33,178.795,162.636,138.869,116.379,82.805,97.434
20220926,1200,LZ_HOUSTON,10.18,58.05,166.736,150.154,160.917,127.455,86.827,88.235
20220926,1300,LZ_HOUSTON,17.70,68.6,179.338,166.939,152.92,117.944,86.968,93.018
